348:	3.874014364555E-04
349:	3.885306359734E-04
350:	3.896675771102E-04
351:	3.908159269486E-04
352:	3.919487935491E-04
353:	3.930967068300E-04
354:	3.942394687328E-04
355:	3.953757404815E-04
356:	3.965241776314E-04
357:	3.976641455665E-04
358:	3.988047828898E-04
359:	3.999576729257E-04
360:	4.010963311885E-04
361:	4.022390930913E-04
362:	4.033979494125E-04
363:	4.045333480462E-04
364:	4.056791076437E-04
365:	4.068327834830E-04
366:	4.079786303919E-04
367:	4.091270966455E-04
368:	4.102770762984E-04
369:	4.114219627809E-04
370:	4.125801206101E-04
371:	4.137239302509E-04
372:	4.148781299591E-04
373:	4.160323587712E-04
374:	4.171782929916E-04
375:	4.183324344922E-04
376:	4.194853245281E-04
377:	4.206371086184E-04
378:	4.217916866764E-04
379:	4.229454498272E-04
380:	4.241007845849E-04
381:	4.252503276803E-04
382:	4.264028393663E-04
383:	4.275648971088E-04
384:	4.287163901608E-04
385:	4.298762360122E-04
386:	4.310214717407E-04
387:	4.321894666646E-04
388:	4.333471879363E-04
389:	4.344999033492E-04
390:	4.356615245342E-04
391:	4.368194495328E-04
392:	4.379755700938E-04
393:	4.391360562295E-04
394:	4.402888589539E-04
395:	4.414580471348E-04
396:	4.426188243087E-04
397:	4.437787283678E-04
398:	4.449358093552E-04
399:	4.460951313376E-04
400:	4.472527944017E-04
401:	4.484170640353E-04
402:	4.495716711972E-04
403:	4.507418489084E-04
404:	4.519008798525E-04
405:	4.530584847089E-04
406:	4.542259266600E-04
407:	4.553878679872E-04
408:	4.565551062115E-04
409:	4.577114304993E-04
410:	4.588761948980E-04
411:	4.600335669238E-04
412:	4.612022603396E-04
413:	4.623710119631E-04
414:	4.635383374989E-04
415:	4.646986199077E-04
416:	4.658563411795E-04
417:	4.670254420489E-04
418:	4.681911668740E-04
419:	4.693580558524E-04
420:	4.705244209617E-04
421:	4.716887779068E-04
422:	4.728508356493E-04
423:	4.740229051095E-04
424:	4.751864762511E-04
425:	4.763518227264E-04
426:	4.775205452461E-04
427:	4.786851641256E-04
428:	4.798534791917E-04
429:	4.810236277990E-04
430:	4.821840848308E-04
431:	4.833572602365E-04
432:	4.845194926020E-04
433:	4.856854793616E-04
434:	4.868592077401E-04
435:	4.880237684119E-04
436:	4.891962744296E-04
437:	4.903608351015E-04
438:	4.915276076645E-04
439:	4.926942638122E-04
440:	4.938649944961E-04
441:	4.950260045007E-04
442:	4.962028469890E-04
443:	4.973668255843E-04
444:	4.985383129679E-04
445:	4.997061332688E-04
446:	5.008846637793E-04
447:	5.020409589633E-04
448:	5.032158223912E-04
449:	5.043807323091E-04
450:	5.055547808297E-04
451:	5.067204474472E-04
452:	5.078936228529E-04
453:	5.090588238090E-04
454:	5.102310678922E-04
455:	5.113993538544E-04
456:	5.125706084073E-04
457:	5.137410480529E-04
458:	5.149132339284E-04
459:	5.160865839571E-04
460:	5.172538221814E-04
461:	5.184216424823E-04
462:	5.195952835493E-04
463:	5.207651411183E-04
464:	5.219355807640E-04
465:	5.231099203229E-04
466:	5.242716870271E-04
467:	5.254451534711E-04
468:	5.266108200885E-04
469:	5.277845193632E-04
470:	5.289551336318E-04
471:	5.301233613864E-04
472:	5.312947905622E-04
473:	5.324615049176E-04
474:	5.336370086297E-04
475:	5.348034319468E-04
476:	5.359745700844E-04
477:	5.371466395445E-04
478:	5.383156239986E-04
479:	5.394821055233E-04
480:	5.406548734754E-04
481:	5.418313085102E-04
482:	5.429945886135E-04
483:	5.441640969366E-04
484:	5.453390185721E-04
485:	5.465117283165E-04
486:	5.476782680489E-04
487:	5.488520837389E-04
488:	5.500238621607E-04
489:	5.511900526471E-04
490:	5.523592699319E-04
491:	5.535349482670E-04
492:	5.546998581849E-04
493:	5.558665725403E-04
494:	5.570420762524E-04
495:	5.582055891864E-04
496:	5.593770183623E-04
497:	5.605471087620E-04
498:	5.617145216092E-04
499:	5.628853105009E-04
500:	5.640495801345E-04
501:	5.652198451571E-04
502:	5.663855699822E-04
503:	5.675594438799E-04
504:	5.687244702131E-04
505:	5.698906024918E-04
506:	5.710593541153E-04
507:	5.722250789404E-04
508:	5.733944126405E-04
509:	5.745553644374E-04
510:	5.757207982242E-04
511:	5.768894916400E-04
512:	5.780557403341E-04
513:	5.792244337499E-04
514:	5.803856765851E-04
515:	5.815491895191E-04
516:	5.827123532072E-04
517:	5.838779616170E-04
518:	5.850463639945E-04
519:	5.862081306987E-04
520:	5.873668123968E-04
521:	5.885304999538E-04
522:	5.896965158172E-04
523:	5.908543244004E-04
524:	5.920139374211E-04
525:	5.931786727160E-04
526:	5.943408468738E-04
527:	5.955015658401E-04
528:	5.966556491330E-04
529:	5.978223634884E-04
530:	5.989760975353E-04
531:	6.001369911246E-04
532:	6.012945086695E-04
533:	6.024531321600E-04
534:	6.036119884811E-04
535:	6.047696806490E-04
536:	6.059267325327E-04
537:	6.070843082853E-04
538:	6.082373438403E-04
539:	6.093945703469E-04
540:	6.105488864705E-04
541:	6.117053562775E-04
542:	6.128547829576E-04
543:	6.140120094642E-04
544:	6.151618435979E-04
545:	6.163164507598E-04
546:	6.174676818773E-04
547:	6.186191458255E-04
548:	6.197690963745E-04
549:	6.209182320163E-04
550:	6.220710347407E-04
551:	6.232209270820E-04
552:	6.243658717722E-04
553:	6.255151238292E-04
554:	6.266639102250E-04
555:	6.278094951995E-04
556:	6.289561861195E-04
557:	6.301038083620E-04
558:	6.312454934232E-04
559:	6.323913694359E-04
560:	6.335380021483E-04
561:	6.346826558001E-04
562:	6.358215468936E-04
563:	6.369636394083E-04
564:	6.381009006873E-04
565:	6.392436916940E-04
566:	6.403886363842E-04
567:	6.415254320018E-04
568:	6.426639156416E-04
569:	6.437984411605E-04
570:	6.449355860241E-04
571:	6.460747681558E-04
572:	6.472126115113E-04
573:	6.483462639153E-04
574:	6.494796834886E-04
575:	6.506117060781E-04
576:	6.517436704598E-04
577:	6.528797675855E-04
578:	6.540105678141E-04
579:	6.551383412443E-04
580:	6.562679191120E-04
581:	6.573916762136E-04
582:	6.585199153051E-04
583:	6.596510065719E-04
584:	6.607752875425E-04
585:	6.619008490816E-04
586:	6.630217540078E-04
587:	6.641449290328E-04
588:	6.652685697190E-04
589:	6.663941894658E-04
590:	6.675161421299E-04
591:	6.686328561045E-04
592:	6.697512581013E-04
593:	6.708664586768E-04
594:	6.719850935042E-04
595:	6.731057073921E-04
596:	6.742202676833E-04
597:	6.753360503353E-04
598:	6.764449062757E-04
599:	6.775560905226E-04
600:	6.786671583541E-04
601:	6.797845126130E-04
602:	6.808926700614E-04
603:	6.820000126027E-04
604:	6.831061909907E-04
605:	6.842094007879E-04
606:	6.853154045530E-04
607:	6.864210008644E-04
608:	6.875277031213E-04
609:	6.886303890496E-04
610:	6.897295243107E-04
611:	6.908274954185E-04
612:	6.919234292582E-04
613:	6.930185481906E-04
614:	6.941202445887E-04
615:	6.952161202207E-04
616:	6.963078049012E-04
617:	6.973964045756E-04
618:	6.984859937802E-04
619:	6.995744188316E-04
620:	7.006655796431E-04
621:	7.017555763014E-04
622:	7.028401596472E-04
623:	7.039210177027E-04
624:	7.050028652884E-04
625:	7.060819189064E-04
626:	7.071628351696E-04
627:	7.082454976626E-04
628:	7.093268213794E-04
629:	7.104013347998E-04
630:	7.114715990610E-04
631:	7.125457632355E-04
632:	7.136165513657E-04
633:	7.146883872338E-04
634:	7.157634827308E-04
635:	7.168321171775E-04
636:	7.179007516243E-04
637:	7.189658936113E-04
638:	7.200296386145E-04
639:	7.210906478576E-04
640:	7.221561390907E-04
641:	7.232186035253E-04
642:	7.242808933370E-04
643:	7.253389339894E-04
644:	7.263926090673E-04
645:	7.274465169758E-04
646:	7.285004830919E-04
647:	7.295560208149E-04
648:	7.306117331609E-04
649:	7.316604605876E-04
650:	7.327108760364E-04
651:	7.337582646869E-04
652:	7.348014623858E-04
653:	7.358447765000E-04
654:	7.368914666586E-04
655:	7.379404851235E-04
656:	7.389780366793E-04
657:	7.400216418318E-04
658:	7.410566322505E-04
659:	7.420915644616E-04
660:	7.431277772412E-04
661:	7.441659108736E-04
662:	7.452003774233E-04
663:	7.462359499186E-04
664:	7.472661673091E-04
665:	7.482948713005E-04
666:	7.493235170841E-04
667:	7.503479137085E-04
668:	7.513734162785E-04
669:	7.524002576247E-04
670:	7.534245378338E-04
671:	7.544473628514E-04
672:	7.554686744697E-04
673:	7.564881816506E-04
674:	7.575027993880E-04
675:	7.585164858028E-04
676:	7.595366332680E-04
677:	7.605486316606E-04
678:	7.615654030815E-04
679:	7.625790312886E-04
680:	7.635879446752E-04
681:	7.645931327716E-04
682:	7.656001835130E-04
683:	7.666084566154E-04
684:	7.676145760342E-04
685:	7.686228491366E-04
686:	7.696237880737E-04
687:	7.706243195571E-04
688:	7.716243853793E-04
689:	7.726184558123E-04
690:	7.736154948361E-04
691:	7.746159681119E-04
692:	7.756116683595E-04
693:	7.766055641696E-04
694:	7.775951526128E-04
695:	7.785873604007E-04
696:	7.795762503520E-04
697:	7.805631612428E-04
698:	7.815489079803E-04
699:	7.825364591554E-04
700:	7.835227297619E-04
701:	7.845075451769E-04
702:	7.854876457714E-04
703:	7.864654762670E-04
704:	7.874474977143E-04
705:	7.884224760346E-04
706:	7.894007721916E-04
707:	7.903758087195E-04
708:	7.913488079794E-04
709:	7.923212251626E-04
710:	7.932956214063E-04
711:	7.942657684907E-04
712:	7.952351006679E-04
713:	7.962005911395E-04
714:	7.971675950103E-04
715:	7.981315138750E-04
716:	7.990972371772E-04
717:	8.000622619875E-04
718:	8.010242017917E-04
719:	8.019835804589E-04
720:	8.029426098801E-04
721:	8.039000676945E-04
722:	8.048549061641E-04
723:	8.058093371801E-04
724:	8.067625458352E-04
725:	8.077193051577E-04
726:	8.086696034297E-04
727:	8.096186211333E-04
728:	8.105699089356E-04
729:	8.115149103105E-04
730:	8.124604355544E-04
731:	8.134078234434E-04
732:	8.143502636813E-04
733:	8.152958471328E-04
734:	8.162374142557E-04
735:	8.171745575964E-04
736:	8.181123994291E-04
737:	8.190501830541E-04
738:	8.199834264815E-04
739:	8.209153893404E-04
740:	8.218504372053E-04
741:	8.227860089391E-04
742:	8.237198344432E-04
743:	8.246451034211E-04
744:	8.255736902356E-04
745:	8.265001815744E-04
746:	8.274271967821E-04
747:	8.283488568850E-04
748:	8.292724378407E-04
749:	8.301943889819E-04
750:	8.311160490848E-04
751:	8.320379420184E-04
752:	8.329569827765E-04
753:	8.338697953150E-04
754:	8.347882539965E-04
755:	8.356992038898E-04
756:	8.366120746359E-04
757:	8.375219767913E-04
758:	8.384335087612E-04
759:	8.393445168622E-04
760:	8.402551757172E-04
761:	8.411590242758E-04
762:	8.420639787801E-04
763:	8.429699228145E-04
764:	8.438702789135E-04
765:	8.447701111436E-04
766:	8.456719806418E-04
767:	8.465705905110E-04
768:	8.474681526423E-04
769:	8.483650162816E-04
770:	8.492618217133E-04
771:	8.501569391228E-04
772:	8.510495536029E-04
773:	8.519432158209E-04
774:	8.528307662345E-04
775:	8.537173853256E-04
776:	8.546097087674E-04
777:	8.555023232475E-04
778:	8.563914452679E-04
779:	8.572751539759E-04
780:	8.581539732404E-04
781:	8.590361685492E-04
782:	8.599168504588E-04
783:	8.607975905761E-04
784:	8.616748964414E-04
785:	8.625549962744E-04
786:	8.634337573312E-04
787:	8.643098990433E-04
788:	8.651856333017E-04
789:	8.660568855703E-04
790:	8.669240050949E-04
791:	8.677945588715E-04
792:	8.686674409546E-04
793:	8.695354918018E-04
794:	8.704024367034E-04
795:	8.712707785890E-04
796:	8.721353951842E-04
797:	8.729919791222E-04
798:	8.738560718484E-04
799:	8.747145766392E-04
800:	8.755738381296E-04
801:	8.764338563196E-04
802:	8.772877044976E-04
803:	8.781434153207E-04
804:	8.790004649200E-04
805:	8.798579219729E-04
806:	8.807082194835E-04
807:	8.815613109618E-04
808:	8.824088145047E-04
809:	8.832535822876E-04
810:	8.841043454595E-04
811:	8.849559235387E-04
812:	8.858037763275E-04
813:	8.866458083503E-04
814:	8.874890045263E-04
815:	8.883340051398E-04
816:	8.891762117855E-04
817:	8.900183020160E-04
818:	8.908573654480E-04
819:	8.916930528358E-04
820:	8.925334550440E-04
821:	8.933650096878E-04
822:	8.942001732066E-04
823:	8.950358023867E-04
824:	8.958707330748E-04
825:	8.967050234787E-04
826:	8.975342498161E-04
827:	8.983625448309E-04
828:	8.991897921078E-04
829:	9.000230929814E-04
830:	9.008446941152E-04
831:	9.016680996865E-04
832:	9.024959872477E-04
833:	9.033183450811E-04
834:	9.041361627169E-04
835:	9.049627697095E-04
836:	9.057843126357E-04
837:	9.065929916687E-04
838:	9.074127301574E-04
839:	9.082354954444E-04
840:	9.090501698665E-04
841:	9.098602458835E-04
842:	9.106780635193E-04
843:	9.114909917116E-04
844:	9.122963529080E-04
845:	9.131000260822E-04
846:	9.139155736193E-04
847:	9.147188393399E-04
848:	9.155253646895E-04
849:	9.163325303234E-04
850:	9.171385900117E-04
851:	9.179395274259E-04
852:	9.187420946546E-04
853:	9.195423917845E-04
854:	9.203418157995E-04
855:	9.211360593326E-04
856:	9.219365310855E-04
857:	9.227282716893E-04
858:	9.235289180651E-04
859:	9.243187960237E-04
860:	9.251161245629E-04
861:	9.259062935598E-04
862:	9.266972192563E-04
863:	9.274870390072E-04
864:	9.282770915888E-04
865:	9.290648158640E-04
866:	9.298498625867E-04
867:	9.306317660958E-04
868:	9.314187336713E-04
869:	9.321949910372E-04
870:	9.329834720120E-04
871:	9.337611845694E-04
872:	9.345421567559E-04
873:	9.353182977065E-04
874:	9.360942640342E-04
875:	9.368761675432E-04
876:	9.376474772580E-04
877:	9.384226286784E-04
878:	9.391955682077E-04
879:	9.399632690474E-04
880:	9.407394099981E-04
881:	9.415088570677E-04
882:	9.422806906514E-04
883:	9.430536301807E-04
884:	9.438180131838E-04
885:	9.445840842091E-04
886:	9.453496313654E-04
887:	9.461103472859E-04
888:	9.468755451962E-04
889:	9.476325358264E-04
890:	9.483932517469E-04
891:	9.491525706835E-04
892:	9.499144507572E-04
893:	9.506715578027E-04
894:	9.514304692857E-04
895:	9.521833853796E-04
896:	9.529324597679E-04
897:	9.536856669001E-04
898:	9.544394561090E-04
899:	9.551896946505E-04
900:	9.559400496073E-04
901:	9.566820226610E-04
902:	9.574310970493E-04
903:	9.581813937984E-04
904:	9.589261026122E-04
905:	9.596741292626E-04
906:	9.604197693989E-04
907:	9.611650602892E-04
908:	9.619063348509E-04
909:	9.626420214772E-04
910:	9.633876034059E-04
911:	9.641252690926E-04
912:	9.648624109104E-04
913:	9.655996109359E-04
914:	9.663378004916E-04
915:	9.670757572167E-04
916:	9.678060305305E-04
917:	9.685353143141E-04
918:	9.692700696178E-04
919:	9.700031951070E-04
920:	9.707294520922E-04
921:	9.714584448375E-04
922:	9.721879614517E-04
923:	9.729156154208E-04
924:	9.736401843838E-04
925:	9.743638220243E-04
926:	9.750966564752E-04
927:	9.758190135472E-04
928:	9.765443974175E-04
929:	9.772637858987E-04
930:	9.779870742932E-04
931:	9.787086164579E-04
932:	9.794272482395E-04
933:	9.801430860534E-04
934:	9.808659087867E-04
935:	9.815786033869E-04
936:	9.822928113863E-04
937:	9.830080671236E-04
938:	9.837294928730E-04
939:	9.844442829490E-04
940:	9.851554641500E-04
941:	9.858636185527E-04
942:	9.865774773061E-04
943:	9.872916853055E-04
944:	9.879986755550E-04
945:	9.887061314657E-04
946:	9.894103277475E-04
947:	9.901138255373E-04
948:	9.908200008795E-04
949:	9.915204718709E-04
950:	9.922288591042E-04
951:	9.929360821843E-04
952:	9.936410933733E-04
953:	9.943419136107E-04
954:	9.950437815860E-04
955:	9.957428555936E-04
956:	9.964464697987E-04
957:	9.971490362659E-04
958:	9.978449670598E-04
959:	9.985462529585E-04
960:	9.992396226153E-04
961:	9.999397443607E-04
962:	1.000636257231E-03
963:	1.001331489533E-03
964:	1.002029632218E-03
965:	1.002722885460E-03
966:	1.003411365673E-03
967:	1.004107296467E-03
968:	1.004798104987E-03
969:	1.005490426905E-03
970:	1.006181002595E-03
971:	1.006867736578E-03
972:	1.007554703392E-03
973:	1.008243998513E-03
974:	1.008927356452E-03
975:	1.009617466480E-03
976:	1.010306295939E-03
977:	1.010996988043E-03
978:	1.011677435599E-03
979:	1.012364518829E-03
980:	1.013047643937E-03
981:	1.013734261505E-03
982:	1.014414592646E-03
983:	1.015094574541E-03
984:	1.015778281726E-03
985:	1.016454305500E-03
986:	1.017138129100E-03
987:	1.017825677991E-03
988:	1.018504379317E-03
989:	1.019180752337E-03
990:	1.019863993861E-03
991:	1.020543160848E-03
992:	1.021217787638E-03
993:	1.021894859150E-03
994:	1.022570766509E-03
995:	1.023241085932E-03
996:	1.023919205181E-03
997:	1.024594414048E-03
998:	1.025263452902E-03
999:	1.025938545354E-03
1000:	1.026610261761E-03
1001:	1.027282443829E-03
1002:	1.027957303450E-03
1003:	1.028624130413E-03
1004:	1.029296894558E-03
1005:	1.029968610965E-03
1006:	1.030636834912E-03
1007:	1.031306572258E-03
1008:	1.031974097714E-03
1009:	1.032645814121E-03
1010:	1.033306820318E-03
1011:	1.033973298036E-03
1012:	1.034635584801E-03
1013:	1.035303925164E-03
1014:	1.035975990817E-03
1015:	1.036642002873E-03
1016:	1.037304871716E-03
1017:	1.037967274897E-03
1018:	1.038636080921E-03
1019:	1.039299764670E-03
1020:	1.039964379743E-03
1021:	1.040625269525E-03
1022:	1.041286974214E-03
1023:	1.041948795319E-03
1024:	1.042606541887E-03
1025:	1.043267198838E-03
1026:	1.043926458806E-03
1027:	1.044585718773E-03
1028:	1.045245677233E-03
1029:	1.045908429660E-03
1030:	1.046568388119E-03
1031:	1.047225901857E-03
1032:	1.047888188623E-03
1033:	1.048538251780E-03
1034:	1.049197511747E-03
1035:	1.049852464348E-03
1036:	1.050508813933E-03
1037:	1.051159226336E-03
1038:	1.051813829690E-03
1039:	1.052469830029E-03
1040:	1.053122919984E-03
1041:	1.053776592016E-03
1042:	1.054432243109E-03
1043:	1.055085449480E-03
1044:	1.055740867741E-03
1045:	1.056390814483E-03
1046:	1.057043788023E-03
1047:	1.057693385519E-03
1048:	1.058347523212E-03
1049:	1.058994443156E-03
1050:	1.059646368958E-03
1051:	1.060296315700E-03
1052:	1.060944865458E-03
1053:	1.061597955413E-03
1054:	1.062244991772E-03
1055:	1.062890281901E-03
1056:	1.063542324118E-03
1057:	1.064192270860E-03
1058:	1.064837677404E-03
1059:	1.065479591489E-03
1060:	1.066128839739E-03
1061:	1.066777389497E-03
1062:	1.067417673767E-03
1063:	1.068068202585E-03
1064:	1.068707206286E-03
1065:	1.069350400940E-03
1066:	1.069993246347E-03
1067:	1.070637023076E-03
1068:	1.071279519238E-03
1069:	1.071922131814E-03
1070:	1.072572078556E-03
